Hotel_lat,Hotel_lng,Hotel_City,Businesses_100m,Businesses_1km,Businesses_5km,Total_Number_of_Reviews
51.5289499,-0.1232979,London,28,1800,21200,1116
51.5100916,-0.1359431,London,100,4900,20400,1128
51.5154006,-0.0572364,London,7,460,10000,1131
51.5064534,-0.1456146,London,50,3000,20000,1139
51.4927325,-0.1573708,London,35,694,19400,1140
51.5077198,0.0229805,London,2,90,2900,1158
51.5064607,-0.1454198,London,45,3000,20000,1161
51.5188555,-0.1319172,London,42,5100,20700,1161
51.5134603,-0.1833081,London,12,873,13500,1164
51.5076899,-0.1471358,London,41,2800,20000,1166
51.4922348,-0.1914229,London,24,923,11100,1179
51.475172,-0.1870629,London,1,368,12000,1181
51.519032,-0.1825943,London,2,743,13600,1187
51.4801631,-0.0097201,London,58,255,4100,1191
51.509133,-0.130189,London,37,5000,20700,1193
51.5373904,-0.0023367,London,4,317,3500,1200
51.4931086,-0.190208,London,15,943,11400,1209
51.5104696,-0.1265824,London,126,4800,20900,1241
51.4945144,-0.1866172,London,19,863,12300,1252
51.5171671,-0.1290534,London,32,4900,20600,1254
51.4944319,-0.1363756,London,13,1300,20400,1268
51.5139315,-0.1219893,London,60,3500,21300,1271
51.517876,-0.1440647,London,18,3500,20000,1276
51.5172825,-0.0812451,London,34,2500,14500,1283
51.5076044,-0.132266,London,32,5000,20600,1284
51.516843,-0.1495574,London,34,2200,19700,1287
51.514573,-0.15666,London,34,1500,19400,1290
51.529257,-0.168358,London,7,732,17700,1294
51.5144381,-0.1558337,London,23,1600,19500,1295
51.5149583,-0.0823869,London,24,2600,15000,1328
51.5147071,-0.1578291,London,41,1400,19200,1330
51.5210085,-0.1230966,London,39,3600,21300,1361
51.5050165,-0.1049831,London,18,1300,21100,1362
51.5158643,-0.1200625,London,47,3200,21600,1363
51.520943,-0.1004581,London,20,1700,20800,1374
51.4703604,-0.1779869,London,8,315,14500,1378
51.5147387,-0.1341108,London,96,5000,20500,1394
51.5179386,-0.1529794,London,19,1700,19700,1411
51.4981471,-0.1436492,London,39,1800,20200,1449
51.5360906,-0.1048176,London,63,1300,20900,1462
51.4948059,-0.1926525,London,13,888,10700,1470
51.5139275,-0.1271506,London,110,4900,20800,1478
51.5131979,-0.1174504,London,20,2700,21900,1479
51.4982412,-0.1134715,London,20,1100,22000,1489
51.511521,-0.290706,London,9,87,3100,1494
51.5209191,-0.1566567,London,64,1300,19300,1496
51.5210117,-0.2628618,London,3,118,4100,1500
51.5163841,-0.1635764,London,22,869,18800,1505
51.5132069,-0.1807816,London,17,859,14200,1519
51.5266618,-0.1296571,London,21,3400,20700,1521
51.5060237,-0.151078,London,6,2100,19800,1532
51.509963,-0.129797,London,67,5000,20700,1543
51.5013149,-0.2174459,London,3,673,7500,1560
51.5151247,-0.1600656,London,24,1200,19100,1567
51.5404555,-0.1460833,London,93,1000,19100,1572
51.4907493,-0.1934627,London,24,865,10800,1573
51.5218066,-0.0856081,London,18,2200,15900,1592
51.506935,-0.126012,London,40,4100,20900,1592
51.5254162,-0.0772849,London,50,2200,13300,1593
51.5179659,-0.1234343,London,24,3800,21200,1593
51.5146025,-0.1481978,London,76,2400,19800,1600
51.4990259,-0.1427453,London,16,2600,20200,1608
51.5421476,-0.1703073,London,2,481,16300,1640
51.517608,-0.1276253,London,37,5000,20800,1641
51.5115509,-0.0714919,London,7,1600,12000,1668
51.5101462,-0.1315061,London,123,5200,20600,1685
51.4815995,-0.1481053,London,1,528,19600,1686
51.508236,-0.1261963,London,98,4200,20900,1694
51.504575,-0.082675,London,35,1800,15000,1705
51.4947754,-0.177789,London,16,716,15400,1708
51.4926269,-0.2288598,London,12,581,6400,1717
51.4915712,-0.1963192,London,4,842,10200,1719
51.5255136,-0.082927,London,59,2100,15300,1732
51.5195857,-0.1584803,London,24,1200,19100,1733
51.5180207,-0.1500567,London,58,2100,19700,1738
51.5172398,-0.1220324,London,29,3500,21300,1740
51.5206309,-0.0915341,London,15,1700,18000,1744
51.5201065,-0.1221393,London,49,3500,21400,1774
51.5143624,-0.1394483,London,106,4200,20200,1786
51.4967399,-0.2064723,London,7,424,8800,1786
51.4959227,-0.1702917,London,6,828,17500,1802
51.5294411,-0.1233745,London,34,1600,21200,1803
51.474469,-0.019428,London,6,264,4800,1805
51.480672,-0.0071375,London,7,268,3900,1827
51.4918878,-0.1949706,London,24,861,10500,1831
51.481663,-0.1909565,London,5,677,11400,1842
51.5366053,-0.1919832,London,22,395,10100,1877
51.4948416,-0.1772056,London,21,717,15500,1884
51.5157316,-0.1802179,London,6,811,14700,1891
51.507746,-0.1422993,London,62,3900,20100,1894
51.5241452,-0.1609907,London,11,943,19000,1913
51.4924184,-0.2784701,London,3,121,3100,1944
51.5065578,-0.004514,London,5,91,3600,1974
51.5078943,-0.1436707,London,47,3800,20100,1994
51.5054185,-0.1241499,London,9,3700,21200,2007
51.5179725,-0.1280495,London,33,5000,20700,2011
51.5634756,-0.2042758,London,1,203,7100,2037
51.5267769,-0.1324905,London,20,3500,20600,2058
51.5059334,-0.1489418,London,10,2500,19900,2061
51.517839,-0.1424476,London,67,3700,20100,2092
51.5241373,-0.0786983,London,17,2400,13700,2113
51.5426054,-0.0072708,London,22,260,3500,2130
51.5108439,-0.1839074,London,10,893,13300,2134
51.5126488,-0.1803795,London,16,870,14300,2140
51.531979,-0.061598,London,4,758,10600,2147
51.5166755,-0.0697897,London,44,1600,11800,2197
51.4916677,-0.1947475,London,28,867,10600,2197
51.5044972,-0.0855562,London,24,1700,15700,2200
51.5027022,-0.1882164,London,25,1300,11800,2213
51.5127453,-0.1926437,London,15,1100,10700,2215
51.5222472,-0.1426128,London,31,3600,20200,2266
51.5553678,-0.2864945,London,3,566,2800,2274
51.5220522,-0.132414,London,17,4900,20700,2275
51.5322508,-0.1095714,London,45,1700,21700,2277
51.5121957,-0.1318384,London,226,5200,20700,2298
51.5165165,-0.1509735,London,109,1900,19700,2300
51.5161911,-0.1579487,London,27,1300,19200,2308
51.5263854,-0.1136042,London,8,1800,22200,2312
51.5056956,-0.101525,London,18,1300,20700,2319
51.5083719,0.0355768,London,2,46,2400,2332
51.5265353,-0.1361682,London,27,3500,20500,2347
51.4925138,-0.1787917,London,7,727,15200,2367
51.5100362,-0.190657,London,6,1100,11200,2405
51.4919588,-0.2200956,London,8,540,7300,2443
51.4938733,-0.1824963,London,50,794,13800,2485
51.5561548,-0.2141824,London,22,138,6800,2491
51.506935,-0.126012,London,40,4100,20900,2494
51.4981225,-0.1799693,London,7,818,14800,2516
51.5122457,-0.0757326,London,35,2200,12900,2543
51.5208155,-0.0915319,London,16,1600,18000,2617
51.5137335,-0.1087512,London,29,1700,21700,2619
51.5127625,-0.0997157,London,26,1700,20500,2635
51.4953691,-0.1818966,London,28,754,13900,2665
51.4901051,-0.1381355,London,23,822,20200,2685
51.5160988,-0.1181749,London,21,2800,21900,2692
51.507377,0.038657,London,3,50,2200,2726
51.4999683,-0.1599927,London,36,910,19200,2746
51.5104624,-0.0795502,London,34,2300,13800,2750
51.5207945,-0.1310845,London,33,5100,20700,2751
51.5150522,-0.159239,London,28,1300,19100,2752
51.5083537,0.0198855,London,9,106,3000,2768
51.5133832,-0.1926617,London,14,1100,10700,2820
51.5241386,-0.1380807,London,39,4000,20400,2826
51.5072713,-0.0211213,London,13,462,4500,2836
51.5039399,-0.2244232,London,28,746,6800,2890
51.49398,-0.143372,London,8,1100,20100,2902
51.5123968,-0.186124,London,34,955,12400,2907
51.5611271,-0.2787261,London,4,581,2800,2924
51.5124655,-0.182274,London,12,872,13800,2937
51.5241248,-0.1258066,London,49,3700,21000,2995
51.5127964,-0.0847973,London,41,2500,15600,2996
51.5007324,-0.01655,London,5,442,4300,3040
51.510574,-0.1509951,London,22,2100,19800,3117
51.5226217,-0.1251602,London,19,3800,21100,3150
51.5286766,-0.1283489,London,16,2200,20700,3168
51.4932356,-0.1269082,London,4,1000,20800,3269
51.4956657,-0.1452793,London,51,1300,20200,3274
51.5590955,-0.284704,London,4,554,2700,3469
51.5064721,-0.0716893,London,13,1200,12000,3486
51.5084036,-0.1067988,London,11,1500,21500,3611
51.5051084,-0.213266,London,2,597,7900,3801
51.5051507,-0.1004724,London,16,1300,20500,3802
51.5043483,-0.0334436,London,3,162,6700,3826
51.4942305,-0.1851141,London,6,846,12900,3867
51.5144004,-0.1565506,London,34,1500,19400,3980
51.5139298,-0.101126,London,47,1700,20700,4117
51.5024348,-0.0002497,London,1,111,3400,4204
51.5576962,-0.2835263,London,11,554,2800,4305
51.5142184,-0.1809032,London,14,838,14200,4380
51.4942539,-0.1414756,London,35,1200,20100,4426
51.4938468,-0.1917582,London,23,915,10900,4660
51.510237,-0.0764428,London,21,2000,13000,4672
51.4913737,-0.1214194,London,6,773,21300,4684
51.5278465,-0.0889473,London,31,1600,16900,4802
51.514879,-0.1606501,London,39,1100,19100,5180
51.4986732,-0.1376867,London,23,2900,20400,5394
51.4935083,-0.1834346,London,21,813,13600,5726
51.499981,-0.1928791,London,29,1100,10600,5945
51.5014001,-0.1160092,London,18,1700,21900,6117
51.5109945,-0.1863417,London,36,964,12400,6539
51.5129736,-0.1837431,London,18,868,13300,6596
51.499046,-0.1917073,London,4,1100,10900,7105
51.5108412,-0.0780581,London,23,2200,13400,7491
51.5019097,-0.0232208,London,7,447,4700,9086
51.5110993,-0.1208673,London,76,3300,21400,9568
51.5009609,-0.1165913,London,16,1700,21900,12158
45.4684949,9.1550355,Milan,37,618,7900,135
45.4701334,9.1897405,Milan,14,2200,10900,136
45.4657568,9.1916674,Milan,48,1900,10800,172
45.4694772,9.1909325,Milan,15,2100,10900,186
45.4828787,9.186346,Milan,23,1100,11000,189
45.5045259,9.246461,Milan,2,69,4200,207
45.4589731,9.0687506,Milan,1,7,366,213
45.488764,9.183057,Milan,18,898,10800,219
45.469339,9.195108,Milan,22,1700,10800,221
45.4897688,9.1549451,Milan,4,315,7900,252
45.5005657,9.1383663,Milan,1,110,5100,277
45.459485,9.179511,Milan,41,2000,10600,285
45.4708973,9.1840992,Milan,43,2000,10800,305
45.4405621,9.1921165,Milan,1,323,10500,319
45.480515,9.160063,Milan,9,522,8600,330
45.467298,9.1846982,Milan,26,2000,10800,333
45.4648822,9.1893265,Milan,53,2100,10800,336
45.4655368,9.1914986,Milan,52,1900,10800,346
45.4693349,9.2142383,Milan,20,1200,9300,362
45.4844028,9.1673528,Milan,6,610,9700,370
45.506502,9.1965192,Milan,2,181,10600,392
45.4672309,9.184154,Milan,36,2000,10700,392
45.4736557,9.2066824,Milan,20,1600,10100,393
45.4595203,9.1770004,Milan,31,1900,10500,397
45.4921089,9.1476806,Milan,5,192,7000,415
45.4559784,9.1871812,Milan,10,1800,10800,422
45.4654912,9.1889612,Milan,40,2100,10800,428
45.4699058,9.1925024,Milan,29,2000,10900,451
45.4524879,9.1669784,Milan,20,973,9700,454
45.4738012,9.2239702,Milan,5,714,7900,458
45.4508673,9.1948659,Milan,28,855,10600,465
45.488764,9.183057,Milan,18,898,10800,484
45.4909585,9.1614268,Milan,2,530,8800,491
45.4725167,9.1439198,Milan,11,351,6400,507
45.4408963,9.1728003,Milan,9,774,10000,507
45.4747809,9.2059385,Milan,45,1500,10200,515
45.4845769,9.2065256,Milan,7,1300,10200,516
45.4667717,9.1871001,Milan,14,2100,10900,517
45.473348,9.1910733,Milan,5,2100,10900,534
45.4630441,9.183607,Milan,18,2100,10700,549
45.466598,9.183064,Milan,48,1900,10700,567
45.4611287,9.1542675,Milan,11,745,7900,576
45.4859983,9.1637603,Milan,5,544,9300,579
45.4851799,9.1831189,Milan,3,1000,10800,580
45.4661781,9.1588367,Milan,27,725,8400,584
45.498503,9.1664111,Milan,9,326,9600,594
45.4802415,9.2131919,Milan,13,1200,9500,599
45.463135,9.2102,Milan,13,997,9600,676
45.4793852,9.1961308,Milan,9,1300,10800,683
45.4709657,9.1566242,Milan,3,616,8100,708
45.4872511,9.2237385,Milan,6,624,8000,713
45.4657842,9.1895321,Milan,60,2100,10800,731
45.4790357,9.199028,Milan,14,1200,10700,736
45.4529643,9.1962217,Milan,5,1100,10600,739
45.4851889,9.198015,Milan,18,1000,10800,740
45.463579,9.1869092,Milan,73,2100,10800,755
45.4788051,9.1446276,Milan,5,342,6600,761
45.4837173,9.1649371,Milan,22,563,9400,775
45.4691663,9.1984454,Milan,19,1500,10600,775
45.4521067,9.1758135,Milan,52,1500,10300,777
45.4947129,9.1418864,Milan,4,136,5900,785
45.453152,9.179172,Milan,29,1700,10500,786
45.494861,9.141551,Milan,4,134,5800,824
45.470532,9.19302,Milan,30,1900,10900,835
45.4896727,9.2006406,Milan,10,906,10600,838
45.4813423,9.2039494,Milan,15,1200,10400,885
45.4606597,9.1810947,Milan,38,2000,10700,888
45.4853717,9.2115837,Milan,6,1300,9700,896
45.4777623,9.203169,Milan,44,1500,10400,904
45.4565757,9.1684824,Milan,41,1300,9900,918
45.5000245,9.1428722,Milan,2,121,6100,933
45.480968,9.189977,Milan,9,1300,11000,948
45.470238,9.195347,Milan,19,1700,10800,956
45.4622972,9.1814695,Milan,9,2100,10700,974
45.502453,9.2218364,Milan,10,215,8200,984
45.4792738,9.1459546,Milan,8,382,6800,984
45.4862032,9.200322,Milan,3,1100,10600,988
45.482442,9.1756982,Milan,20,732,10500,1018
45.4714062,9.1965303,Milan,16,1600,10800,1031
45.4911829,9.2393614,Milan,9,292,5100,1032
45.4682358,9.2073799,Milan,13,1300,10000,1053
45.4868745,9.2018406,Milan,14,1100,10500,1056
45.465237,9.191247,Milan,53,1900,10800,1062
45.4510397,9.1920911,Milan,22,891,10700,1085
45.451873,9.20548,Milan,27,853,9900,1088
45.4472099,9.2090967,Milan,5,594,9500,1107
45.4633289,9.1884242,Milan,54,2200,10800,1108
45.4829817,9.2041911,Milan,26,1200,10400,1114
45.4776167,9.2016244,Milan,21,1500,10500,1119
45.4836517,9.2078581,Milan,18,1300,10100,1135
45.5138582,9.1194759,Milan,2,22,2100,1160
45.4814923,9.192023,Milan,10,1300,10900,1178
45.4858877,9.2042827,Milan,29,1200,10400,1193
45.4802503,9.1494925,Milan,1,385,7300,1197
45.50054,9.2208089,Milan,14,241,8400,1199
45.46676,9.194293,Milan,19,1700,10800,1213
45.4670579,9.1427822,Milan,4,357,6200,1231
45.4782808,9.1997755,Milan,16,1400,10600,1240
45.4689376,9.1868891,Milan,17,2100,10900,1274
45.4656023,9.1778675,Milan,28,1800,10500,1291
45.4858877,9.2042827,Milan,29,1200,10400,1299
45.443502,9.1377081,Milan,2,171,5000,1319
45.4857027,9.2020127,Milan,21,1100,10500,1345
45.4642651,9.1960569,Milan,48,1500,10700,1503
45.4471408,9.2070051,Milan,5,621,9700,1536
45.479888,9.1962982,Milan,7,1200,10800,1543
45.4984161,9.1904375,Milan,5,484,11000,1559
45.4794406,9.2096756,Milan,51,1400,9900,1577
45.4684251,9.1834161,Milan,50,2000,10700,1606
45.4481878,9.2570459,Milan,1,15,2200,1607
45.500667,9.1445874,Milan,3,127,6500,1626
45.4848809,9.1596461,Milan,8,415,8600,1658
45.4867005,9.1575137,Milan,7,360,8200,1686
45.4770906,9.2054208,Milan,51,1400,10200,1700
45.465957,9.192297,Milan,42,1800,10800,1718
45.4830211,9.2033246,Milan,29,1200,10400,1738
45.4580137,9.1913676,Milan,22,1700,10800,1741
45.4739801,9.1960671,Milan,4,1700,10800,1757
45.4580781,9.1924205,Milan,23,1700,10800,1774
45.5147974,9.116606,Milan,1,19,1800,1785
45.4868744,9.2018407,Milan,14,1100,10500,1806
45.4787357,9.2041131,Milan,35,1400,10300,1817
45.5099969,9.1739942,Milan,2,242,9900,1886
45.459485,9.179511,Milan,41,2000,10600,1948
45.4769923,9.1844899,Milan,26,1700,10800,1969
45.4651371,9.1895249,Milan,55,2000,10800,2011
45.443791,9.152947,Milan,5,396,7600,2122
45.5266395,9.2131549,Milan,2,139,6800,2135
45.4436132,9.1161094,Milan,3,65,2000,2181
45.4881471,9.2016609,Milan,5,1000,10500,2189
45.4572218,9.1937008,Milan,23,1500,10700,2241
45.4510425,9.1606536,Milan,6,705,8700,2286
45.4841371,9.2001623,Milan,11,1100,10600,2351
45.4644348,9.1952727,Milan,53,1600,10700,2387
45.4726942,9.1943911,Milan,15,1800,10800,2463
45.4794587,9.1951427,Milan,8,1300,10900,2601
45.501946,9.2277569,Milan,3,204,7300,2612
45.484237,9.198858,Milan,27,1000,10800,2678
45.4852549,9.2069501,Milan,7,1300,10100,2698
45.4635445,9.2068649,Milan,19,1100,9900,2770
45.459485,9.179511,Milan,41,2000,10600,2775
45.4758842,9.205791,Milan,66,1400,10200,2875
45.4574655,9.1919138,Milan,20,1600,10800,2901
45.51152,9.1241306,Milan,1,35,2600,3228
45.4608547,9.1886179,Milan,36,2100,10800,3445
45.4845143,9.2057532,Milan,20,1200,10200,3510
45.4805847,9.2117326,Milan,53,1300,9700,3550
45.5161671,9.2272778,Milan,2,119,6700,3613
45.4501306,9.1696481,Milan,22,1100,9900,3636
45.461177,9.191047,Milan,22,1900,10800,3720
45.4630685,9.1979367,Milan,28,1500,10600,3754
45.4847398,9.2072916,Milan,11,1300,10100,3774
45.49952,9.206138,Milan,4,295,10200,3811
45.4638223,9.1940273,Milan,44,1700,10700,4000
45.4834133,9.1666361,Milan,20,583,9600,4015
45.4826692,9.2034371,Milan,30,1200,10400,4017
45.4608604,9.1890215,Milan,33,2100,10800,4192
45.4779041,9.2094965,Milan,37,1400,9900,4248
45.4769167,9.196665,Milan,4,1500,10800,4568
45.43784,9.230901,Milan,3,58,6000,5265
45.4720654,9.0777871,Milan,1,5,524,5742
45.4838504,9.2034067,Milan,33,1200,10400,7371
45.5257221,9.2150033,Milan,2,142,6800,10842
45.5331372,9.1711019,Milan,0,40,4700,16670
51.5142054,-0.1766098,Paddington,29,661,15500,331
51.521148,-0.171346,Paddington,17,778,16800,461
51.5151149,-0.1743857,Paddington,56,656,16000,527
51.5150534,-0.1739974,Paddington,55,651,16000,602
51.5120219,-0.1762414,Paddington,10,709,15600,618
51.5138357,-0.1797976,Paddington,28,826,14800,681
51.5131074,-0.1778707,Paddington,28,683,15200,716
51.519016,-0.166267,Paddington,15,809,18300,1062
51.5161139,-0.1749521,Paddington,43,633,15900,1458
51.5119446,-0.179939,Paddington,8,887,14800,1463
51.5124496,-0.1795215,Paddington,28,842,14900,2400
51.5119933,-0.1782794,Paddington,19,729,15100,2418
51.5119446,-0.179939,Paddington,8,887,14800,2562
51.5166887,-0.1706147,Paddington,20,708,17100,2867
51.515632,-0.175737,Paddington,51,632,15700,2898
51.5153672,-0.1783271,Paddington,12,660,15100,3609
51.5162883,-0.1721078,Paddington,52,667,16500,4065
51.5135555,-0.180002,Paddington,25,855,14800,6608
51.5195688,-0.170521,Paddington,23,770,17100,6977
48.8728492,2.3073663,Paris,33,2100,24600,43
48.8827492,2.2982782,Paris,24,1700,19900,49
48.8698184,2.3208729,Paris,31,2300,28700,51
48.8687804,2.3610196,Paris,34,4100,28100,54
48.8709627,2.3154141,Paris,22,2000,27200,59
48.8535089,2.3425787,Paris,67,4500,30100,59
48.857898,2.3571978,Paris,99,4400,28600,60
48.8737702,2.3201063,Paris,31,2400,28500,66
48.8644382,2.3359148,Paris,59,4800,30200,67
48.8691325,2.3021659,Paris,31,2100,22100,67
48.8654532,2.3295231,Paris,53,3700,29900,74
48.8416787,2.3022862,Paris,29,1100,22000,79
48.8671889,2.326927,Paris,46,3000,29600,81
48.8612535,2.3426256,Paris,247,5300,30100,86
48.8673099,2.2856528,Paris,23,1200,14800,94
48.8688962,2.2827459,Paris,15,1100,13900,95
48.8760884,2.3456465,Paris,48,4600,29800,97
48.8457587,2.3243071,Paris,23,2300,29200,100
48.8728324,2.3193886,Paris,9,2300,28300,101
48.8716831,2.3123759,Paris,40,1900,26400,102
48.8837472,2.3186342,Paris,23,2300,27900,103
48.8471891,2.3260138,Paris,46,2400,29400,106
48.8482842,2.3657251,Paris,4,2300,27200,107
48.8519208,2.338878,Paris,88,3600,30200,107
48.8178079,2.3293636,Paris,9,735,27600,110
48.8796596,2.3209155,Paris,25,2700,28500,113
48.879314,2.3560185,Paris,35,2400,28500,115
48.8661991,2.3328826,Paris,65,4100,30100,118
48.8756359,2.3004967,Paris,20,2000,21100,119
48.8672474,2.33738,Paris,88,4600,30300,121
48.8679466,2.3289593,Paris,40,3400,29800,122
48.8735418,2.302442,Paris,43,2100,22100,123
48.8498439,2.3244253,Paris,43,2000,29200,123
48.8688155,2.3305236,Paris,57,3600,30000,124
48.8567042,2.3277805,Paris,23,3000,29700,126
48.8595985,2.3088076,Paris,36,1700,25200,127
48.8721692,2.3262681,Paris,95,3100,29400,130
48.8566336,2.2852607,Paris,10,1200,14600,132
48.8496819,2.3402806,Paris,52,3200,30200,135
48.8681455,2.3313064,Paris,51,3800,30000,141
48.8438998,2.3294858,Paris,51,2600,29900,143
48.8782679,2.294852,Paris,57,1800,18300,145
48.8196885,2.3263505,Paris,6,871,27600,147
48.8546989,2.3691899,Paris,52,3200,26200,148
48.851589,2.2777274,Paris,22,820,12100,148
48.8497618,2.3392336,Paris,49,3100,30200,149
48.8719697,2.3316014,Paris,25,4100,30000,150
48.8659899,2.3674149,Paris,53,3500,26700,153
48.863828,2.3519345,Paris,75,5200,29000,153
48.850448,2.2928845,Paris,27,1200,17600,153
48.8759461,2.3270955,Paris,72,3500,29600,156
48.8661932,2.3042141,Paris,26,2000,23100,160
48.8565421,2.3303504,Paris,23,3300,29900,163
48.8503493,2.3344305,Paris,33,2900,30100,164
48.8789432,2.3448623,Paris,59,4200,29800,164
48.8713699,2.3181191,Paris,40,2200,28000,164
48.8573706,2.3314669,Paris,25,3500,30000,165
48.8741002,2.3426357,Paris,117,5400,30100,165
48.8871283,2.314205,Paris,17,1500,26600,165
48.8648656,2.3295756,Paris,42,3800,29900,166
48.8653685,2.328218,Paris,37,3400,29700,166
48.8752553,2.286653,Paris,26,1200,15100,167
48.849574,2.3798518,Paris,50,2100,21900,168
48.8734851,2.3485111,Paris,39,4900,29500,168
48.8730823,2.309659,Paris,49,2100,25500,171
48.8816073,2.3371648,Paris,79,4100,30100,171
48.8743481,2.2897334,Paris,10,1500,16200,171
48.869143,2.3006526,Paris,29,2100,21300,171
48.8692566,2.3339369,Paris,64,4200,30100,173
48.8823111,2.3132374,Paris,32,2000,26500,174
48.8637135,2.2934759,Paris,12,1400,17900,174
48.8438352,2.3280708,Paris,31,2500,29700,177
48.8661363,2.3260648,Paris,45,2900,29400,182
48.8699731,2.2909401,Paris,30,1500,16800,182
48.8706373,2.2982095,Paris,27,1900,20000,183
48.8488608,2.3315257,Paris,31,2500,30000,185
48.8553486,2.3340736,Paris,50,3700,30100,190
48.830196,2.3529539,Paris,18,1200,28600,192
48.8710709,2.3013119,Paris,62,2100,21600,194
48.8538752,2.3366123,Paris,113,3800,30200,194
48.8780363,2.2864907,Paris,22,1300,15000,196
48.88657,2.3588332,Paris,11,1100,28000,197
